id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,price,house_age,years_since_renovation
1419700270,,3.0,2.75,7.340186835320115,8.818926087090677,1,0,0,5,7,5.802118375377063,98034,47.7163,-122.212,7.340186835320115,8.911529941736559,13.12834743715147,45,
5126900310,,2.0,1.0,7.00397413672268,8.881975184248867,1,0,0,4,6,,98058,47.4752,-122.172,7.237778191923443,8.881975184248867,11.918397239722838,81,
8816400885,,4.0,1.75,7.403061091090091,7.300472814267799,1,0,0,4,7,6.710523109452428,98105,47.6684,-122.314,7.259116128097101,7.759187438507795,13.017005083966255,113,
5412100550,,4.0,3.0,7.85979918056211,8.883778861463485,2,0,0,3,8,,98001,47.2609,-122.289,7.844240718141811,8.824824939175638,12.779875885354993,24,
7203000465,,3.0,2.0,7.280008252884188,9.141418926509761,2,0,0,4,7,,98003,47.346,-122.315,7.555381944240273,8.949235314374855,12.409017571151187,53,
1862900160,,3.0,2.0,7.074116816197362,8.961109485898655,1,0,0,4,7,,98031,47.4053,-122.181,7.450660796211539,8.961109485898655,12.490879338036375,33,
0984220240,,4.0,2.5,7.507141079727608,8.932740634865914,1,0,0,3,7,6.398594934535208,98058,47.4339,-122.167,7.518064181233078,8.942591637231851,12.608202196848836,50,
4458800060,,4.0,2.25,7.766840537085513,9.35218709620442,2,0,0,4,10,,98040,47.5318,-122.224,7.955425088912672,9.338117741918008,13.772082044422815,57,
1138000160,,3.0,1.0,7.02197642307216,8.888894669371593,1,0,0,4,7,,98034,47.7143,-122.211,7.201170883281678,8.89604050162011,12.745488641595722,53,
9406520550,,3.0,2.25,7.4067107301776405,8.90449432889673,2,0,0,3,7,,98038,47.3646,-122.037,7.588829878307813,9.122819774446688,12.636233618255941,31,
7852160070,,5.0,3.75,8.345455428161928,9.588776807696428,2,0,3,3,10,,98065,47.5364,-121.858,8.281723990411392,9.517236663351769,13.7509731034928,21,
7214700160,,3.0,3.0,7.816416983691801,10.7211285344439,1,0,0,4,8,6.7580945044277305,98077,47.7591,-122.073,7.139660335964919,9.55400099583723,13.321215875492413,49,
2483700160,,3.0,1.5,7.372118028337787,8.865170419651774,1,0,2,3,8,5.638354669333745,98136,47.5244,-122.386,7.640603826393634,8.881975184248867,13.487007879880162,73,
1972201820,,4.0,2.0,7.664346632098617,7.8713112033234065,1,0,0,5,7,6.175867270105761,98103,47.6515,-122.346,7.193685818395112,7.908387159290043,13.321215875492413,106,
9477000060,,3.0,1.75,7.409136443920128,8.982937763741589,1,0,0,4,7,,98034,47.7335,-122.193,7.353081920515432,8.902591637374087,12.981953525180908,58,
7932000041,,2.0,2.5,8.036249942132116,10.758859869440865,1,0,0,4,10,6.734591659972948,98058,47.4291,-122.177,7.528869256642251,11.048187945396993,13.308844604096606,46,
1231000520,,4.0,2.5,7.687538766201629,8.294299608857235,2,0,0,3,8,6.175867270105761,98118,47.5553,-122.269,7.687538766201629,8.294299608857235,13.316302191788473,23,
7522500070,,3.0,1.0,7.496097345175956,8.657129031713755,1,0,0,3,7,6.634633357861686,98117,47.686,-122.395,7.186144304522325,8.635153989049803,13.321215875492413,78,
4215250310,,4.0,2.5,8.221747728346623,10.463131911491967,2,0,0,3,10,,98072,47.7582,-122.13,8.221747728346623,10.463131911491967,13.62737332284863,42,
5560000070,,3.0,1.0,7.00397413672268,9.054972284742485,1,0,0,3,6,,98023,47.329,-122.338,7.02197642307216,9.044403844431551,12.206027644517643,64,
1545804460,,3.0,1.75,7.333676395657684,9.14452103093889,1,0,0,3,7,,98038,47.3643,-122.049,7.300472814267799,9.002824076547672,12.591338447675579,38,
9510970310,,4.0,2.5,8.010027528481734,8.716207971151853,2,0,0,3,9,,98052,47.6647,-122.08,7.969357742016346,8.551981016901902,13.579156379301477,20,
0098030160,,3.0,3.5,8.160803920954665,9.156306483483696,2,0,0,3,10,,98075,47.5807,-121.972,8.163656176168432,8.966228514225776,13.588611212476708,17,
7853300070,,5.0,3.0,8.03947991910045,8.566173813637858,2,0,0,3,7,,98065,47.5369,-121.888,7.8083230503910555,8.566173813637858,13.199233673682526,19,
0934300140,,4.0,1.5,7.601402334583733,8.821584877430965,1,0,0,4,7,6.7226297948554485,98198,47.3708,-122.311,7.57095858316901,8.926915889777042,12.560072514644599,63,
1245001820,,4.0,1.5,7.736743682453495,9.246961555431827,1,0,0,3,7,6.660575149839686,98033,47.6888,-122.199,7.550135342488429,9.000853147109458,13.562553209400056,60,38
1974200060,,4.0,2.5,7.783640596221253,9.217415285648144,1,0,0,3,7,6.792344427470809,98034,47.7104,-122.24,7.616283561580385,9.206834232646894,13.171155446333852,58,
7300410060,,3.0,2.5,7.523481312573497,8.508757712595136,2,0,0,3,8,,98092,47.3311,-122.17,7.783640596221253,8.75904072752422,12.621491384816093,26,
1939110310,,3.0,3.25,8.210939733379021,8.942591637231851,2,0,0,3,9,7.201170883281678,98074,47.6272,-122.033,7.732369222284388,9.049702026013371,13.48989259994797,37,
7888000390,,3.0,1.0,6.966967138613983,8.91918561004543,1,0,0,3,7,,98198,47.3699,-122.309,7.186144304522325,8.976262255609193,11.849404844423074,66,
7888000390,,3.0,1.0,6.966967138613983,8.91918561004543,1,0,0,3,7,,98198,47.3699,-122.309,7.186144304522325,8.976262255609193,12.367345048436391,66,
1529300435,,3.0,1.0,7.384610383176974,8.612685172875459,1,0,0,3,7,,98103,47.698,-122.351,7.0909098220799835,8.648572269472618,12.994532278619134,122,52
2960900045,,3.0,1.75,7.754052639035757,8.699681400989514,1,0,0,4,7,6.55250788703459,98126,47.5765,-122.378,7.3783837129967145,8.294299608857235,13.312985389904174,85,
3959400135,,2.0,1.0,7.099201743553092,8.476579508530941,1,0,0,3,8,5.017279836814924,98108,47.5625,-122.316,7.2305631534092925,8.476579508530941,12.847929163278053,75,
7972600765,,4.0,1.0,7.333676395657684,9.09279480812114,1,0,0,3,7,6.311734809152915,98106,47.5308,-122.35,7.00397413672268,8.557182839632397,12.771389295485289,100,
7214810550,,4.0,2.25,7.7279755421055585,9.392745258631441,1,0,0,4,7,6.814542897259958,98072,47.7559,-122.148,7.824445930877619,9.222367752188902,12.948012371209098,46,
3271801090,,4.0,2.0,7.85979918056211,8.884748726451182,2,0,2,4,10,,98199,47.647,-122.41,7.836369760545124,8.761080103868347,13.976779556623864,95,
8964800370,,3.0,1.5,7.523481312573497,9.266058860732526,1,0,0,4,8,,98004,47.6194,-122.208,8.016647877057803,9.4535218170269,14.13396501635527,72,
8019200030,,3.0,1.5,7.313886831633462,9.599066156080049,1,0,0,4,6,,98168,47.495,-122.318,7.147559271189454,9.62251624577579,12.611541086966115,92,
2954400400,,4.0,3.25,8.464003362902119,10.801451367717398,2,0,0,3,11,,98053,47.6624,-122.071,8.314097335405807,10.654620582294726,13.955273369904273,35,
3013301525,,2.0,1.5,7.444833273892193,8.340456012916183,1,0,1,5,7,6.311734809152915,98136,47.5286,-122.383,7.333676395657684,8.632127729508337,13.024752753606561,74,
3303100075,,3.0,2.0,7.560601162768557,8.935771938669784,1,0,0,4,8,,98177,47.7735,-122.363,7.7057128238944275,8.935771938669784,13.002455335520661,53,
2004100075,,2.0,1.0,7.048386408721883,9.004422601327041,1,0,0,3,7,,98155,47.737,-122.325,7.170888478512505,9.004545458996587,12.712893259942282,71,
4221270340,,3.0,2.5,7.749753406274437,8.459987717645458,2,0,0,3,8,,98075,47.591,-122.017,7.719129840906732,8.379539026117442,13.39239204133378,21,
7177300575,,4.0,1.0,7.259116128097101,8.699681400989514,1,0,0,3,7,,98115,47.6844,-122.302,7.259116128097101,8.729235349659273,13.07107218827772,75,
1471630350,,3.0,1.75,7.346655163176539,9.469391461628812,1,0,0,3,7,5.831882477283517,98045,47.4711,-121.752,7.396948602621014,9.639587108749145,12.827995001361906,37,
1250203335,,4.0,2.5,7.979681302387741,8.881975184248867,1,0,3,3,8,7.280008252884188,98144,47.5947,-122.288,8.074337694089515,8.828494129466652,13.864301674514206,104,19
8815400105,,3.0,1.75,7.390798521735676,8.343077871169383,1,0,0,5,7,6.673297967767654,98115,47.6743,-122.285,7.3658128372094716,8.517393171418904,13.122365377402328,80,
5315100737,,6.0,2.75,7.741099090035366,10.117549995114146,1,0,0,4,9,,98040,47.5833,-122.242,7.908754738783246,9.370842268630211,13.710151153416941,75,40
3333002440,,3.0,1.0,6.976348070447749,8.87360810154911,1,0,0,3,7,,98118,47.5427,-122.288,7.237778191923443,7.772752716468742,12.699246387487896,36,
2130702205,,3.0,1.75,7.490529402060711,8.871224644409553,1,0,0,3,7,,98019,47.7429,-121.981,7.415175109613295,9.003193193746572,12.873904582205107,112,30
2159900060,,2.0,1.5,7.32052696227274,7.5822291942764615,2,0,0,4,8,,98007,47.6214,-122.153,7.32052696227274,7.688455356549944,13.019448756993398,40,
0194000575,,4.0,1.0,7.201170883281678,8.665785595466064,1,0,2,3,7,,98116,47.5658,-122.389,7.550135342488429,8.665785595466064,13.02805489573287,111,
1531000140,,4.0,2.5,8.11701408773731,10.752548144113725,2,0,0,3,10,,98010,47.3432,-122.025,8.11701408773731,10.588703362769794,13.384729180332174,21,
2125049139,,3.0,2.5,7.824445930877619,8.955060950631902,2,0,0,4,10,6.3818160174060985,98112,47.6393,-122.311,7.816416983691801,8.536995818712418,13.704580114574805,32,
3623500135,,4.0,2.25,7.762596048540069,9.274722630905451,1,0,1,2,7,6.734591659972948,98040,47.5743,-122.238,7.762596048540069,9.224341891611996,13.592368256649284,73,
7805460310,,4.0,2.25,7.844240718141811,9.466454374960302,2,0,0,3,9,,98006,47.5623,-122.109,7.844240718141811,9.309008543772885,13.464208298132926,38,
3021059244,,3.0,1.75,7.186144304522325,9.254835611862735,1,0,0,4,7,,98002,47.2844,-122.216,7.427144133408616,9.228573140237243,12.429020177633873,57,
0925049360,,2.0,2.0,7.147559271189454,8.264105763728956,1,0,0,4,6,6.493753839851687,98105,47.6694,-122.298,7.223295679562314,8.517393171418904,13.146081857144738,99,
3286800260,,5.0,2.5,8.15507488781144,11.212536332042088,1,0,0,4,8,7.313886831633462,98027,47.4961,-122.063,7.8674885686991285,11.09401030913766,13.567050480716235,53,
4137010240,,3.0,2.25,7.944846711001996,9.360999248261296,2,0,0,3,8,,98092,47.2621,-122.218,7.736743682453495,9.046526486737967,12.724869415131389,39,
9368700341,,3.0,2.0,7.65491704784832,8.839421607620602,1,0,0,5,6,6.792344427470809,98178,47.504,-122.26,7.208600337960199,8.946895523888447,12.560247968016562,70,
3832310350,,3.0,1.75,7.00397413672268,8.885302512980633,1,0,0,3,7,,98032,47.3717,-122.277,7.438971592395862,9.041685005946043,12.345404060459082,44,
0324000350,,4.0,3.0,7.560601162768557,8.294299608857235,1,0,0,4,8,5.942799375126701,98116,47.5718,-122.385,7.415175109613295,8.294299608857235,13.41129616738276,94,
9407101840,,4.0,2.5,7.544861068658458,9.412219427985669,1,0,0,3,7,6.493753839851687,98045,47.4491,-121.78,7.237778191923443,9.337941716569905,12.84265212010087,47,
1422300140,,3.0,2.5,7.836369760545124,10.685881110610268,2,0,0,3,8,6.90875477931522,98045,47.46,-121.708,7.456454555176209,10.681642019904501,13.025854679664231,34,
6127011000,,4.0,2.5,7.844240718141811,8.440528106480752,2,0,0,3,7,,98075,47.5928,-122.004,7.844240718141811,8.54714026778419,13.194685899447341,20,
2624049117,,3.0,1.0,7.346655163176539,8.333510708982942,1,0,0,4,6,,98118,47.5387,-122.265,7.372118028337787,8.517393171418904,12.959846800844963,99,
3295750550,,3.0,2.0,7.473637108496206,8.79497643168877,1,0,0,3,7,,98030,47.3836,-122.184,7.85979918056211,8.79497643168877,12.577639650232573,27,
7960100260,,3.0,2.0,7.147559271189454,8.188966863648876,1,0,0,3,7,,98122,47.6099,-122.297,7.415175109613295,8.188966863648876,12.764261701882237,62,
7625700012,,3.0,2.75,7.1316985104669115,7.412160334945205,2,0,0,3,7,6.042632833682381,98136,47.5554,-122.382,7.327123292259293,8.007034012193408,12.821260987319457,19,
5418200295,,3.0,1.75,7.390798521735676,9.040619097157967,1,0,0,4,8,,98125,47.703,-122.281,7.621195162809845,9.153875834995056,13.216765872660371,64,
7454000295,,2.0,1.0,6.566672429803241,8.751949058058614,1,0,0,3,6,,98126,47.5165,-122.376,6.608000625296087,8.812992231969966,12.409017571151187,83,
8100000060,,3.0,1.75,6.976348070447749,8.881975184248867,1,0,0,3,7,,98010,47.3134,-122.023,7.300472814267799,8.881975184248867,12.245298166364206,31,
1310500550,,4.0,2.25,7.749753406274437,9.078065332666364,1,0,0,4,8,7.057036981697891,98032,47.3627,-122.285,7.58629630715272,9.07004328643746,12.421188057397055,59,
9485950310,,4.0,3.25,8.513385953073284,10.520266516204924,1,0,0,5,9,,98042,47.351,-122.087,7.937731775260109,10.483382044901216,13.321215875492413,41,
4213910030,,4.0,2.5,7.421177528595393,8.540323608805092,2,0,0,3,8,,98155,47.7667,-122.33,7.555381944240273,8.88336291691676,13.217675375388819,26,
1223089083,,3.0,2.75,8.010027528481734,12.240044028100955,2,0,2,3,10,,98045,47.4881,-121.721,7.3658128372094716,11.70086454721489,13.527829818844937,24,
2143700861,,2.0,1.75,7.201170883281678,8.906664409770052,1,0,0,3,6,,98055,47.4785,-122.229,7.591357046698551,9.169622538697624,12.165255859329688,85,
5016003230,,2.0,1.0,6.673297967767654,8.294299608857235,1,0,2,3,7,,98112,47.6248,-122.301,7.438971592395862,8.343077871169383,12.039533882611401,117,
1338801019,,4.0,3.5,8.131824785007195,8.25608813381491,2,0,0,3,10,6.415096959171596,98112,47.6258,-122.302,7.616283561580385,8.294299608857235,13.996164892381724,17,
3592500565,,2.0,1.0,7.333676395657684,8.756367559802975,1,0,0,4,7,,98112,47.6325,-122.303,7.878912912297132,8.756367559802975,13.68767832281738,102,
6414600070,,1.0,1.0,6.836259277277067,8.872066513408342,1,0,0,3,6,,98133,47.7234,-122.333,7.170888478512505,8.996651979432729,12.25486757159303,77,
8645500160,,3.0,1.5,7.340186835320115,9.19023970026918,1,0,0,3,7,6.274762021241939,98058,47.4676,-122.184,7.3783837129967145,9.018089684104343,12.103491596905931,52,
8651520240,,4.0,2.0,7.596392304064196,10.277771543160718,2,0,0,3,9,,98074,47.6471,-122.057,7.745435610274381,10.252523392677578,13.199326270390594,41,
9408300310,,3.0,1.75,7.741099090035366,10.48355001802591,1,0,0,3,9,,98072,47.7455,-122.112,7.8636512654486515,10.457343929717506,13.161586013632684,41,
4202400135,,3.0,1.5,7.107425474110705,8.699681400989514,1,0,0,3,7,,98055,47.4904,-122.222,7.415175109613295,8.699681400989514,12.086731521684555,57,
7129300935,,3.0,1.75,7.7752758464868625,8.639587799629844,1,0,2,4,8,7.0825485693553,98118,47.5119,-122.255,7.762596048540069,8.7879833961978,12.936036208848487,69,
8143000310,,4.0,2.5,7.611347717403621,8.881975184248867,1,0,0,5,7,6.918695219020472,98034,47.7289,-122.201,7.390798521735676,8.892336539638013,13.112315061750808,57,
6082400152,,3.0,2.25,7.544861068658458,9.174402265170553,1,0,0,3,8,,98168,47.4838,-122.299,7.3658128372094716,9.15788851197376,12.691583538230217,59,
6838000520,,2.0,1.75,7.193685818395112,8.497806477616047,1,0,0,3,7,,98052,47.6819,-122.161,7.293697720601438,7.914252278742441,12.994532278619134,40,
4023500118,,3.0,1.75,7.307202314764738,9.194718991073225,1,0,0,4,7,5.707110264748875,98155,47.7626,-122.297,7.518064181233078,9.225327501784431,12.926350926565435,66,
8952900204,,5.0,3.5,8.174984532943087,9.169622538697624,2,0,0,3,9,6.90875477931522,98118,47.5484,-122.269,7.616283561580385,9.169622538697624,13.60479076121576,27,
7922800320,,5.0,1.75,7.621195162809845,9.104646467417119,1,0,2,4,7,6.928537818164665,98008,47.588,-122.118,7.576097340623111,9.020510699691906,13.238813970197304,63,
9542000030,,4.0,2.5,7.7752758464868625,9.439386468943006,1,0,0,4,9,,98005,47.5984,-122.176,7.972810784121404,9.278092474027002,13.635307954601986,62,
3787000140,,3.0,2.25,7.484930283289661,9.207335862955883,1,0,0,3,8,5.802118375377063,98034,47.7286,-122.168,7.576097340623111,8.984066927653044,13.017005083966255,40,
0646910030,,3.0,2.5,7.409136443920128,7.940227765145702,2,0,0,3,7,,98055,47.4328,-122.196,7.2868764117507,7.53689712956617,12.380030154325457,21,
5515600075,,3.0,1.0,7.32052696227274,11.869228339699797,1,0,0,3,7,,98001,47.3192,-122.287,7.193685818395112,10.749570389366786,12.608202196848836,51,
1377300135,,2.0,1.0,7.00397413672268,8.738895704934043,1,0,0,4,7,,98199,47.6446,-122.403,7.1316985104669115,8.738895704934043,13.25339339419516,84,
5469501940,,3.0,1.75,7.692113339595466,9.44359265743868,2,0,0,4,8,,98042,47.3845,-122.154,8.042699496897637,9.588297240667746,12.73670383776449,47,
9276200890,,2.0,1.75,7.473637108496206,7.730174795246222,1,0,0,3,6,6.580639137284949,98116,47.5803,-122.393,7.2305631534092925,8.229777750081887,13.017005083966255,113,
6385910260,,4.0,1.5,7.496097345175956,9.081028635495842,1,0,0,3,7,6.154858094016418,98146,47.4982,-122.345,7.484930283289661,9.067047202149707,12.516314570049733,59,
5101402482,,4.0,2.0,7.601402334583733,8.761080103868347,2,0,0,4,6,4.948759890378168,98115,47.6956,-122.303,7.3783837129967145,8.761080103868347,13.161586013632684,76,
9353300140,,3.0,1.0,6.898714534329988,9.28023949935585,1,0,0,5,7,,98059,47.4887,-122.133,7.2868764117507,9.28023949935585,12.560072514644599,65,
5379801600,,2.0,1.5,7.300472814267799,9.17585244151751,1,0,0,3,7,,98188,47.4577,-122.289,7.596392304064196,9.17585244151751,12.449022745701502,76,
6082400260,,2.0,1.0,7.0909098220799835,9.15788851197376,1,0,0,5,7,,98168,47.4832,-122.299,7.0909098220799835,9.15788851197376,12.352339472153524,84,
2025079033,,1.0,2.0,8.006700845440367,12.229461970185266,2,0,2,3,8,,98014,47.6331,-121.945,7.754052639035757,11.968373676206765,12.936036208848487,46,
6181430800,,4.0,2.5,8.16194579946869,8.699681400989514,2,0,0,3,7,,98001,47.3012,-122.285,7.934155233536322,8.562548893137034,12.706850963741102,19,
3649100473,,3.0,1.5,7.170888478512505,9.412546252075513,1,0,0,3,7,,98028,47.737,-122.243,7.621195162809845,9.140668698726863,12.807655372286902,62,
2011400791,,4.0,2.0,7.193685818395112,9.125762395500885,1,0,0,3,7,,98198,47.401,-122.319,7.479299637782834,9.251482315307358,12.959846800844963,97,21
7549802030,,4.0,1.75,7.523481312573497,8.776630098427717,1,0,0,4,7,6.594413459749778,98108,47.5525,-122.313,7.384610383176974,8.525359754082631,12.899222326086994,67,
1898200030,,4.0,2.5,7.714677473800927,9.180087328805161,2,0,0,3,9,,98023,47.3086,-122.392,7.714677473800927,9.149634496858788,12.721888795877375,36,
0567000672,,3.0,3.0,7.139660335964919,7.132497551660044,2,0,0,3,7,5.3981627015177525,98144,47.5943,-122.296,7.484930283289661,8.951051374025619,12.742568940017076,22,
9126101740,,6.0,4.25,7.937731775260109,7.855932199718614,2,0,0,3,8,6.825460036255307,98122,47.6086,-122.303,7.496097345175956,7.855932199718614,13.102162710901053,28,
5127001600,,4.0,1.75,7.507141079727608,9.569412440514636,1,0,0,4,7,,98059,47.4757,-122.148,7.273092595999522,9.212238569259263,12.711386105194757,56,
1925069121,,3.0,2.5,7.456454555176209,8.319473692442186,3,1,4,3,8,,98074,47.645,-122.084,7.75833346749091,9.740674462130217,13.774689605110144,29,
7511210310,,4.0,2.5,8.11701408773731,10.471609913908228,2,0,0,4,9,,98053,47.6506,-122.036,7.8713112033234065,10.480241356416226,13.487702082345802,40,
0065000260,,3.0,2.5,8.12296471523406,8.787372988731876,2,0,2,4,8,6.274762021241939,98126,47.5442,-122.38,7.313886831633462,8.787372988731876,13.629182184591333,113,24
6372000060,,3.0,1.75,7.123672785204607,8.188966863648876,1,0,0,5,7,,98116,47.5797,-122.405,7.415175109613295,8.188966863648876,13.40451669441523,99,
2005300140,,4.0,2.0,7.75833346749091,9.259892150805431,1,0,0,4,6,,98030,47.3578,-122.178,6.898714534329988,9.259892150805431,12.301387370778713,66,
5649600435,,5.0,2.0,7.53955882930103,8.338066525518801,1,0,0,3,7,6.846943139585379,98118,47.5536,-122.283,7.208600337960199,8.546946149565585,12.765548423664681,73,25
2249500059,,3.0,2.0,7.501634457883413,7.67786350067821,1,0,0,3,7,6.68586094706836,98109,47.6273,-122.345,7.501634457883413,7.67786350067821,13.217675375388819,103,
1773100510,,3.0,1.75,7.75833346749091,8.642768014324304,1,0,0,4,6,7.039660349862076,98106,47.5588,-122.364,6.7580945044277305,8.476579508530941,12.889172015485954,84,
9521100960,,4.0,1.5,7.944846711001996,8.294299608857235,2,0,0,3,7,,98103,47.6638,-122.348,7.293697720601438,7.395107546562485,13.361381852676738,114,
1785500132,,3.0,1.0,6.928537818164665,8.942591637231851,1,0,0,3,7,,98133,47.7198,-122.352,7.273092595999522,8.942591637231851,12.587931300962664,85,
8645530060,,3.0,2.25,7.645397699428633,9.222367752188902,1,0,0,4,7,6.68586094706836,98058,47.4654,-122.174,7.507141079727608,8.9851948179913,12.733758336210744,46,
7697920060,,4.0,2.25,7.5126175446745105,9.075093222568157,2,0,0,4,7,,98030,47.3679,-122.179,7.534228326274089,8.883640232503673,12.560247968016562,34,
9550202010,,6.0,2.75,8.000014093678072,8.517393171418904,1,0,0,3,7,6.2166061010848646,98103,47.6684,-122.331,7.293697720601438,8.517393171418904,13.560619598657233,109,
1821059264,,4.0,1.5,7.3783837129967145,9.136693831807884,1,0,0,4,7,,98002,47.3107,-122.212,7.340186835320115,9.202207388745993,12.319405795112926,66,
5700003985,,4.0,3.5,8.398634855292102,9.002824076547672,2,0,3,5,10,7.170888478512505,98144,47.5744,-122.283,8.291797105048733,9.04852707581358,14.626441218624949,103,
2320069248,,3.0,1.0,7.0909098220799835,9.049584593096789,1,0,0,3,7,,98022,47.2043,-122.008,7.099201743553092,9.103423089630105,12.014009796033054,66,
2658000335,,3.0,1.25,7.115582126184454,8.412054873292933,1,0,0,4,7,,98118,47.5301,-122.271,7.1785454837637,8.517393171418904,12.524530013005734,112,
1702901557,,5.0,3.0,7.983098940710892,8.612685172875459,1,0,0,3,7,7.074116816197362,98118,47.5572,-122.281,7.244941546337007,8.612685172875459,13.005831808336863,74,
1774220350,,3.0,2.25,7.771067086065406,10.562043288326453,1,0,0,3,8,6.089044875446846,98077,47.771,-122.099,7.972810784121404,10.530842092546065,13.1421679654829,47,
7355700171,,4.0,2.5,8.019941687677365,8.853808274977197,2,0,0,3,9,,98040,47.5934,-122.244,7.749753406274437,9.7706416392027,14.0225255403564,24,
3971701922,,3.0,1.5,7.384610383176974,9.510519035757246,1,0,0,3,7,6.311734809152915,98155,47.7674,-122.31,7.340186835320115,9.348361669873558,12.873904582205107,55,
3583300135,,3.0,2.25,7.762596048540069,9.254452946594503,1,0,0,3,8,6.8679744089702925,98028,47.7433,-122.259,7.719129840906732,9.254452946594503,13.038983942375959,48,
9542000075,,3.0,1.75,7.601402334583733,9.59791302724276,1,0,0,4,8,,98005,47.6001,-122.178,7.8713112033234065,9.59791302724276,13.45883704259595,67,
4055700955,,4.0,3.5,8.169336395928386,9.575469478561473,2,0,1,3,10,6.8679744089702925,98034,47.7073,-122.244,8.061802274538348,9.627865794576714,13.681008408593566,38,
4022902505,,3.0,2.25,7.7057128238944275,9.19023970026918,2,0,0,3,8,,98155,47.7635,-122.286,7.791935956938058,9.233373071086756,13.060490101343552,38,
8680100030,,3.0,1.75,7.601402334583733,9.150271845510064,1,0,0,4,6,,98033,47.697,-122.175,7.273092595999522,9.1649245084457,12.832013750189885,64,
2923039017,,2.0,1.75,7.099201743553092,11.783837706546036,1,0,0,5,7,,98070,47.4599,-122.45,7.611347717403621,11.968373676206765,13.1421679654829,75,
2767604247,,2.0,2.5,7.039660349862076,7.074963197966044,3,0,0,3,8,,98107,47.6713,-122.383,7.107425474110705,7.0817085861055755,13.054086677976365,18,
5631500505,,4.0,2.5,7.80016307039296,10.254355669441074,2,0,0,3,8,,98028,47.7386,-122.238,7.816416983691801,9.343996756788856,13.263864675787632,23,
3356406510,,3.0,2.0,7.353081920515432,8.902863672196222,1,0,0,3,6,,98001,47.2804,-122.251,7.02197642307216,8.981052985901483,12.188117410753133,33,
7701990700,,4.0,2.5,8.074337694089515,9.847023015555001,2,0,0,3,10,,98077,47.709,-122.073,8.11102783819368,9.847023015555001,13.623139877437296,32,
8835200800,,2.0,1.0,6.836259277277067,7.8636512654486515,1,0,0,3,7,,98034,47.7242,-122.161,7.223295679562314,8.157370441186774,12.546113507028412,44,
8902500118,,3.0,2.5,7.48605261786314,7.363913501405819,3,0,0,3,7,,98125,47.7114,-122.301,7.346655163176539,7.4645098346365275,12.694655727828803,25,
2822079012,,3.0,1.75,7.462214939768189,10.74894801164928,1,0,0,4,7,,98010,47.3583,-121.927,7.3632795869630385,10.90936301415237,12.73670383776449,45,
9485950060,,5.0,1.75,8.213652703029998,10.492301467414055,1,0,0,3,9,7.415175109613295,98042,47.3473,-122.085,7.893945138235959,10.694940421880197,12.994532278619134,40,
0424069264,,4.0,2.5,7.983098940710892,9.809176873064887,2,0,0,3,9,,98075,47.5937,-122.047,7.983098940710892,10.433439104100595,13.52649559761195,27,
3581000340,,4.0,1.0,7.115582126184454,9.026056891868688,1,0,0,3,7,,98034,47.7269,-122.24,7.307202314764738,9.026056891868688,12.73670383776449,62,
7625704005,,3.0,2.0,7.601402334583733,8.853808274977197,2,0,0,3,7,,98136,47.5452,-122.393,7.518064181233078,8.853808274977197,13.237477967034438,109,39
1545803240,,3.0,2.25,7.327123292259293,8.97853441008332,1,0,0,3,7,5.8888779583328805,98038,47.3605,-122.049,7.333676395657684,8.97853441008332,12.506180941677357,37,
8080400045,,2.0,1.0,6.947937068614969,8.188966863648876,1,0,0,4,7,,98112,47.619,-122.311,7.719129840906732,8.476579508530941,13.304686600863562,106,45
8651402920,,4.0,1.5,7.02197642307216,8.59932602095476,1,0,0,3,6,,98042,47.3628,-122.087,7.048386408721883,8.576405051048084,12.300932724054114,56,11
3121069036,,3.0,1.75,8.013343181386672,12.269089697320034,2,0,0,3,8,,98092,47.2662,-122.088,7.544861068658458,11.968373676206765,13.332625923631754,33,
2540800390,,3.0,2.25,7.507141079727608,9.041566627727496,2,0,0,3,8,,98034,47.7208,-122.236,7.523481312573497,9.040500592684284,13.058360179622305,47,
7978800621,,3.0,1.0,7.223295679562314,10.944276500467035,1,0,0,3,7,,98003,47.3058,-122.306,7.478169694159785,9.071423072789514,12.34148164933907,83,
1336300445,,4.0,3.0,8.049107721326406,7.881182202227102,2,0,0,5,9,6.734591659972948,98102,47.6272,-122.316,7.979681302387741,8.412054873292933,14.05058347065728,119,
6159400060,,3.0,1.5,7.403061091090091,9.024251728612985,1,0,0,3,7,5.860786223465865,98155,47.7443,-122.327,7.403061091090091,9.100078977718645,12.807655372286902,67,
9510930350,,4.0,2.5,7.8826922062890254,9.137984709784043,2,0,0,3,9,,98001,47.3477,-122.271,7.912423121473705,9.069813136839207,12.969214528909768,24,
5535600520,,4.0,2.5,7.955425088912672,8.826147399143558,2,0,0,3,9,,98019,47.7353,-121.973,7.944846711001996,8.922791623969637,13.217675375388819,22,
7634800070,,3.0,2.5,7.507141079727608,9.69898173460629,1,0,0,4,7,6.398594934535208,98166,47.4582,-122.365,7.534228326274089,9.69898173460629,13.023649611968253,70,
8581200350,,3.0,1.5,7.074116816197362,8.853808274977197,1,0,0,4,7,,98023,47.2966,-122.374,7.074116816197362,8.905308661189288,12.141539457711714,48,
